,Unnamed: 0,content,score,thumbsUpCount,Application,spam
38708,38708,không vào được là sao ta,1,0,Facebook,clean
38710,38710,có vào đc đâu,1,0,Facebook,clean
38711,38711,rất tuyệt rất ok,5,0,Facebook,clean
38717,38717,vô cứ báo bị lỗi là sao,1,0,Facebook,clean
38718,38718,dạo nầy toàn lỗi ko vào đc .,1,0,Facebook,clean
38721,38721,ko thấy với ko ko vào đ,1,0,Facebook,clean
38723,38723,bị lỗi hoài đăng nhập vào đc rồi thoát ra bị văng ra hoài .,1,69,Facebook,clean
38725,38725,ngu dang cs play together quang cao quai,1,0,Facebook,clean
38727,38727,ko có gì là chê,5,2,Facebook,clean
38728,38728,cũm ok,4,0,Facebook,clean
38730,38730,vô bị văng ra khắc phục lỗi,1,0,Facebook,clean
38731,38731,ko thơm,1,0,Facebook,clean
38732,38732,cứ bị văng,1,0,Facebook,clean
38733,38733,vào là bị văng ra,1,0,Facebook,clean
38735,38735,vào ko dùng đc cứ bị lag,1,0,Facebook,clean
38741,38741,hơi lắm diêud,3,0,Facebook,clean
38742,38742,ko vào dc cứ vô là bay ra,1,0,Facebook,clean
38746,38746,đẹp hữu ích xóm,5,0,Facebook,clean
38748,38748,đăng nhập mua hk được nó còn vô hiệu hóa,1,0,Facebook,clean
38750,38750,phần check nơi đăng nhập lỗi lệch thời gian,2,1,Facebook,clean
38755,38755,vào là bị văng chịu luôn đăng nhập lại liên tục mà ko đc,1,1,Facebook,clean
38759,38759,ứng dụng kém,1,0,Facebook,clean
38764,38764,tải mãi sao ko dc cả mesiger,1,0,Facebook,clean
38765,38765,bình luận ko được,1,0,Facebook,clean
38767,38767,vào cả ngày ko được cay vãi,1,12,Facebook,clean
38771,38771,bị cái quái quỷ gì mà cập nhật xong không sài đc vô cái bị dăng ra kh hỉu kiểu gì,3,0,Facebook,clean
38772,38772,bảo mật quá kém .,3,2,Facebook,clean
38775,38775,cài đặt mãi kg vào đc fb,1,0,Facebook,clean
38778,38778,không phát video tự động được,2,0,Facebook,clean
38780,38780,có nhiều nền vui,2,0,Facebook,clean
38781,38781,mai ko vo dc tuc a,1,0,Facebook,clean
38783,38783,ko nhận được mã đề nghị sửa lại lỗi,1,1,Facebook,clean
38784,38784,trải nghiệm có nhiều thú vị,5,0,Facebook,clean
38787,38787,dùng tốt lun á,5,0,Facebook,clean
38788,38788,dùng không hài lòng lắm,3,0,Facebook,clean
38789,38789,tự nhiên cái tui bị khóa 173 ngày không có lí do kì quá,1,0,Facebook,clean
38795,38795,sao kh bật lại đc bl tin vậy,4,7,Facebook,clean
38796,38796,up hình thêm story không được .,3,2,Facebook,clean
38798,38798,quá tuyệt vời lun ạ,5,0,Facebook,clean
38799,38799,xóa ac phu ko đuoc,1,0,Facebook,clean
38804,38804,quảng cáo nhiều quá dài nhức cái đầu,1,0,Facebook,clean
38807,38807,quảng cáo hoài dợ ẹc,1,0,Facebook,clean
38808,38808,hay lắm ngắn gọn và lẹ .,5,0,Facebook,clean
38811,38811,vào ko được,1,0,Facebook,clean
38813,38813,co game hay,5,0,Facebook,clean
38816,38816,cho nút qc fb to dùm đc không .,1,0,Facebook,clean
38818,38818,không vào được toàn bị đẩy ra,1,0,Facebook,clean
38820,38820,vào lại bị thoát ra,1,6,Facebook,clean
38821,38821,vào fb không được bị văng liên tục,1,7,Facebook,clean
38823,38823,cx tạm đc,3,0,Facebook,clean
38824,38824,hoạt động rất tốt,5,0,Facebook,clean
38826,38826,ứng dụng làm sao tôi bị hack luôn r,1,1,Facebook,clean
38829,38829,qc khốn nạn,1,0,Facebook,clean
38831,38831,vào ko dc í,1,0,Facebook,clean
38834,38834,quá tiện ích và tuyệt vời,5,0,Facebook,clean
38836,38836,lỗi kh vào đc fb,3,9,Facebook,clean
38837,38837,làm phien vá nhiều,1,0,Facebook,clean
38839,38839,game ok đồ hoạ ổn đag trải nghiệm thử,5,12,Facebook,clean
38842,38842,vào lại bị văng ra ls,1,1,Facebook,clean
38843,38843,không vào được cứ vào là văng ra không hiểu sao luôn ngán thật,1,70,Facebook,clean
38845,38845,tin không phù hợp lưu và nhắc lại quá nhiều,3,0,Facebook,clean
38848,38848,tuyet rat tuyet,5,0,Facebook,clean
38849,38849,fb kỳ vậy kg vào đc,1,0,Facebook,clean
38852,38852,quá tệ quảng cáo quá nhiều đổi sang thiết bị khác lạ không thể đăng nhập muốn khóa luôn hay gì,1,12,Facebook,clean
38853,38853,đăng ảnh chả có phần âm nhạc với kh chỉnh đc phần riêng tư,3,0,Facebook,clean
38854,38854,vâng bú và chấy các,1,8,Facebook,clean
38856,38856,ko bao gio hay de bi hack,1,0,Facebook,clean
38857,38857,vô toàn bị đá ra,3,0,Facebook,clean
38861,38861,tài khoản toàn bị đăng xuất bắt đăng nhập hoài mong nhà sx coi lại ạ,2,1,Facebook,clean
38862,38862,nhập tk vào không đc làm riết tệ quá,1,3,Facebook,clean
38863,38863,không ấn được gì,1,0,Facebook,clean
38864,38864,k vào đc,1,0,Facebook,clean
38865,38865,tôi không thể tắt được xác thực hai yếu tố và cứ bị phiên bản hết hạn và tự đang xuất ra,1,0,Facebook,clean
38867,38867,đổi mật khẩu toàn bị lỗi,1,0,Facebook,clean
38872,38872,ko tạo đc tài khoản mong ứng dụng sửa lỗi,1,4,Facebook,clean
38876,38876,đăng nhập tài khoản vào ko đc quá tệ,1,1,Facebook,clean
38877,38877,thiết kế cái quảng cáo tắt không được .,1,0,Facebook,clean
38879,38879,quãng cáo game lắm vậy,1,13,Facebook,clean
38882,38882,vào ứng dụng cập nhật tải xuống quá chậm .,5,18,Facebook,clean
38883,38883,phần lối tắt của bạn không xóa được,1,2,Facebook,clean
38884,38884,ko vô đuợc .,1,0,Facebook,clean
38885,38885,kh có gi đặc biệt cả,4,0,Facebook,clean
38888,38888,hay và co tro choi,5,5,Facebook,clean
38889,38889,vào mà cứ bị văng,2,1,Facebook,clean
38890,38890,yêu cầu cài lại phần mềm fb ko vào được,1,5,Facebook,clean
38892,38892,xóa rồi không tải lại được,3,0,Facebook,clean
38893,38893,lướt nhanh,4,0,Facebook,clean
38896,38896,sử dụng để giải trí rất tốt,4,6,Facebook,clean
38897,38897,ứng dụng ngày càng lỗi đăng nhập vào lại thoát ra,1,13,Facebook,clean
38898,38898,kh có em .,2,0,Facebook,clean
38905,38905,đổi mk không đc nó cứ báo lỗi hoài,1,0,Facebook,clean
38906,38906,cập nhập kh sử dụng đc,1,1,Facebook,clean
38907,38907,lỗi gì vào fb cái văng ra thế,1,3,Facebook,clean
38913,38913,cho em hỏi fb kh có bố cục thì khắc phục ntn ạ,2,7,Facebook,clean
38914,38914,xóa thanh lối tắt không được,1,1,Facebook,clean
38915,38915,không gọi đc,3,0,Facebook,clean
38920,38920,chê lắm luôn,1,0,Facebook,clean
38922,38922,fb gì mà vào nó cứ nhảy ra hoài ko vào được thì sài gì nữa,1,7,Facebook,clean
38924,38924,fb lổi vào rồi văn ra,1,1,Facebook,clean
38928,38928,đet đăng đc story,1,0,Facebook,clean
38929,38929,sài tốt lắm,5,0,Facebook,clean
38930,38930,tại sao tôi đăng nhập tài khoảng vào gaem ko đc nó cứ hiện lỗi,3,4,Facebook,clean
38931,38931,ko tạo tài khoản được,1,8,Facebook,clean
38932,38932,xồn làm,5,0,Facebook,clean
38937,38937,nhập mật khẩu đúng với sđt đúng không vào được nick,1,5,Facebook,clean
38939,38939,cập nhật mãi mà vẫn ko được,4,3,Facebook,clean
38940,38940,mịa cái ảnh bìa cứ tải lên kh thành công .,3,0,Facebook,clean
38943,38943,sao ko viết đc văn bản vào tin,1,6,Facebook,clean
38946,38946,hay nhưng đăng nhập thì làm ko đc hiện lỗi,4,1,Facebook,clean
38947,38947,quảng cáo cờ bạc ít thôi lũ óc,1,0,Facebook,clean
38952,38952,ko vài đc game,1,0,Facebook,clean
38957,38957,lỏ hay lỗi,1,0,Facebook,clean
38959,38959,s ko có phần chú ý,1,0,Facebook,clean
38961,38961,ok quá tốt,5,0,Facebook,clean
38967,38967,không thông báo được,1,0,Facebook,clean
38970,38970,chặn tính năng nhảm,1,0,Facebook,clean
38975,38975,tải xong ko hiện thị,1,1,Facebook,clean
38980,38980,rác phế,1,0,Facebook,clean
38983,38983,mạng căng mà nó vẫn bảo mạng yếu không dùng đc,1,0,Facebook,clean
38987,38987,hay nhưng mà ko kết bn đc vs nc ngoài,3,0,Facebook,clean
38991,38991,ko đăng bài được luôn,1,0,Facebook,clean
38992,38992,lỗi nhieu hãi,1,0,Facebook,clean
38995,38995,tải yếu,3,0,Facebook,clean
38998,38998,fb lỗi lắm thế,1,0,Facebook,clean
38999,38999,sảy ra lỗi quá nhìu đăng tin ko đc mong nhà phát truyển nhanh chống sửa nhanh lỗi này,1,0,Facebook,clean
39000,39000,lỗi quài,1,14,Facebook,clean
39001,39001,ko đăng str đc,3,0,Facebook,clean
39002,39002,ko tải đc thông báo mong nhà phát hành giúp .,1,0,Facebook,clean
39007,39007,cho qan cao,1,0,Facebook,clean
39008,39008,nó không hiện bật chế độ chuyên nghiệp trong khi dùng rất bình thường .,3,0,Facebook,clean
39009,39009,không kết bạn được,1,0,Facebook,clean
39010,39010,nhiều khi hơi lỗi,5,0,Facebook,clean
39011,39011,không xóa đc ứng dụng trên nền tảng sam sung,1,0,Facebook,clean
39014,39014,lúc trải dc lúc không tài dc,1,0,Facebook,clean
39015,39015,nó kêu phải dùng ngôn ngữ khác,2,0,Facebook,clean
39016,39016,chs ko đc,1,0,Facebook,clean
39017,39017,game dep ma con lag qua,5,0,Facebook,clean
39019,39019,ổ rác rưởi,1,0,Facebook,clean
39022,39022,lỗi mất hết tin nổi bật kh vào đc fb,1,5,Facebook,clean
39028,39028,tải khoản được,1,0,Facebook,clean
39029,39029,xem live ko mà cũng bị hạn chế đã thế còn rất lag và đơ,3,0,Facebook,clean
39031,39031,sài vui lắm,5,0,Facebook,clean
39032,39032,ko ra gì hết,1,0,Facebook,clean
39033,39033,đang xuất xong không vào lại được,5,0,Facebook,clean
39034,39034,ko cho vô nick vô là bay ra hoài,1,0,Facebook,clean
39038,39038,bị mất thoát tài khoản vô cớ và đăng nhập lại thì bắt dùng mã nhưng toàn mã sai,1,0,Facebook,clean
39040,39040,tệ hại quá vào không được,1,0,Facebook,clean
39044,39044,str lúc hiển thị lúc ko,1,0,Facebook,clean
39045,39045,đăng xuất toàn bị lỗi,2,0,Facebook,clean
39047,39047,mất tiêu cái mục video thay vô đó cái tiktok bực quá trời,2,0,Facebook,clean
39048,39048,hơn lỗi kỹ thuật xem video không được,3,0,Facebook,clean
39054,39054,chơi game mà mất quài,1,0,Facebook,clean
39057,39057,cam on ban,5,0,Facebook,clean
39064,39064,không xem video đc,1,0,Facebook,clean
39065,39065,ko thê vào được,1,0,Facebook,clean
39066,39066,nhiều quảng cáo không phù hợp gây phiền nhiễu,4,3,Facebook,clean
39067,39067,cờ bạc hơi nhiều còn bị công an gọi,4,1,Facebook,clean
39071,39071,không sử dụng đc,1,0,Facebook,clean
39072,39072,ứng dụng chương trình ko phù hợp,1,0,Facebook,clean
39073,39073,đang yên tự động tắt kích hoạt,1,0,Facebook,clean
39074,39074,vài thiws chưa ổn,4,0,Facebook,clean
39076,39076,không like bài viết dc,1,0,Facebook,clean
39077,39077,lập đc nuk nhưng ko vào được,1,0,Facebook,clean
39080,39080,nhập đúng nật khẩu cứ bải mật khẩu hiện tại sai là sao làm ơn sửa lỗi giùm,1,0,Facebook,clean
39081,39081,dùng rất vui,5,0,Facebook,clean
39083,39083,quảng cáo toàn những thứ kì cục không,1,0,Facebook,clean
39086,39086,nhiều cái khum hay mấy,5,0,Facebook,clean
39087,39087,vớ vẩn quá hay bị hack,1,0,Facebook,clean
39089,39089,vô fb quài nó cứ kêu lỗi internet,1,0,Facebook,clean
39090,39090,nó cứ báo lỗi ko đổi mk được,3,0,Facebook,clean
39094,39094,lỗi ko đăng nhập đc,1,9,Facebook,clean
39095,39095,không gửi mã không chơi đc liên quân,4,0,Facebook,clean
39105,39105,hơi bị lỗi đổi mk,5,1,Facebook,clean
39106,39106,má chs game mà quảng cáo mà còn lâu,1,0,Facebook,clean
39111,39111,cập nhật hoài mà vẫn ko được,1,0,Facebook,clean
39113,39113,face hay lỗi,2,0,Facebook,clean
39115,39115,ung dung oki,5,0,Facebook,clean
39116,39116,qua tuyêt vơi,5,0,Facebook,clean
39118,39118,không hay rất chán chê nha,1,0,Facebook,clean
39120,39120,bi quang cao suot,5,0,Facebook,clean
39121,39121,icon bị lỗi tùm lum làm kiểu gì cũng không khắc phục được,1,0,Facebook,clean
39122,39122,chẳng làm gì cũng bị cho thành tk hạn chế,1,0,Facebook,clean
39127,39127,bị hack quá nhiều,1,0,Facebook,clean
39128,39128,gửi sai mã xác nhạn hoài lun ko cả đăng nhập đc,1,0,Facebook,clean
39129,39129,ko xem được story đổi nic cũng ko xem được,1,0,Facebook,clean
39134,39134,từ sơn tinh,1,0,Facebook,clean
39137,39137,không tai được,5,0,Facebook,clean
39140,39140,bt đc nhưng điều hay ho,5,0,Facebook,clean
39142,39142,bảo mật kém không lưu đăng nhập mà tự lưu,1,95,Facebook,clean
39143,39143,ko thay đổi nền đc,1,0,Facebook,clean
39146,39146,tuyệt mà đăng nhập hay bị lỗi quãi,5,1,Facebook,clean
39149,39149,rất kh hài lòng,1,0,Facebook,clean
39152,39152,không thể đăng nhập được tài khoản mà có thì lại bị văng ra mong nhà sản xuất sửa lỗi,1,0,Facebook,clean
39157,39157,uk được,5,0,Facebook,clean
39160,39160,pơ phệch,4,0,Facebook,clean
39161,39161,nhập ko đc,1,0,Facebook,clean
39163,39163,sao con gửi mã mà nó không hiện mã cho con,5,0,Facebook,clean
39164,39164,không đăng ib được .,1,0,Facebook,clean
39170,39170,ứng dụng tệ,1,0,Facebook,clean
39173,39173,trải nghiệm rất là tốt không chê vào đâu được .,5,1,Facebook,clean
39176,39176,quảng cáo cờ bạc lắm thế,1,56,Facebook,clean
39178,39178,mất rất nhiều ac,1,0,Facebook,clean
39180,39180,đê mat khau khong đuoc,1,0,Facebook,clean
39181,39181,tui ko xem phim đc với lại ko watch bên ba gạch ngang đó,1,1,Facebook,clean
39184,39184,vào thì bị bay ra ngoài luôn,2,1,Facebook,clean
39189,39189,xử lý ngu,1,0,Facebook,clean
39192,39192,ko đăng nhập tài khoản được,1,0,Facebook,clean
39200,39200,kh đăng đc tin,1,0,Facebook,clean
39204,39204,tác chiến không gian mạng rình rập mãi,2,0,Facebook,clean
39207,39207,binh thuong .,3,0,Facebook,clean
39209,39209,gem chơi vui mà máy bạn vào mà chơi đi,5,5,Facebook,clean
39210,39210,mong cập nhật phiên bản trong ứng fb khi đang gọi thu nhỏ màng hình lại ạ,4,1,Facebook,clean
39213,39213,ứng dụng bj lỗi quá nhiều,1,0,Facebook,clean
39215,39215,tại sao không vào comet được vậy,1,29,Facebook,clean
39216,39216,sao lai ko đắng nhâm được,1,0,Facebook,clean
39217,39217,lướt cuốn,5,0,Facebook,clean
39218,39218,tôi bị tố vô lí đó là ảnh mèo ko thể tin nổi,1,1,Facebook,clean
39219,39219,ứng dụng này tốt ae vào chơi nhe,5,0,Facebook,clean
39220,39220,ko nhập tài khoản đc,1,0,Facebook,clean
39221,39221,hay bị văng,3,0,Facebook,clean
39223,39223,không thể chạy video,1,0,Facebook,clean
39224,39224,thích phiên bản cũ thôi,4,0,Facebook,clean
39225,39225,vào lại tài khoản ko đc,2,0,Facebook,clean
39229,39229,vào cứ bị màng hình trắng cập nhật rồi vẫn không vào được là sao .,1,0,Facebook,clean
39230,39230,tính năng tìm bạn chuẩn,5,2,Facebook,clean
39231,39231,avata ko để được video,1,4,Facebook,clean
39232,39232,lỗi video suốt,1,0,Facebook,clean
39233,39233,đăng nhập ko vô đc và ít quảng cáo lại dùm cái,3,0,Facebook,clean
39234,39234,không bật được chế độ chuyên nghiệp .,1,0,Facebook,clean
39238,39238,sao không tự động phát video đc mặc dù đã bật tự động phát video,1,18,Facebook,clean
39239,39239,đặt tên deo dc,1,0,Facebook,clean
39240,39240,cho nam sao thoi nha,5,5,Facebook,clean
39242,39242,tôi không chọn được bố cục khi up ảnh,1,4,Facebook,clean
39245,39245,không có bố cục,1,0,Facebook,clean
39246,39246,"cập nhật song vô lỗi quá ,",1,0,Facebook,clean
39248,39248,không up story đc,3,0,Facebook,clean
39250,39250,được tốt lắm,5,0,Facebook,clean
39253,39253,giờ nó cập nhật là kh xem đc tin nổi bật luôn kho lưu trữ tin cũng mất,1,0,Facebook,clean
39255,39255,ok tốt lắm đó mn,5,2,Facebook,clean
39258,39258,lỗi video quài dị duma,5,1,Facebook,clean
39260,39260,lỗi bản tiếng việt hương hoài,1,0,Facebook,clean
39261,39261,quýt sruk,1,0,Facebook,clean
39262,39262,hay nhưng mà có khá là nhiều lỗi,5,0,Facebook,clean
39263,39263,xem trực tiếp bị lag,1,4,Facebook,clean
39264,39264,ko tải đc chịu luôn í,1,0,Facebook,clean
39266,39266,str kh có nút thả cảm xúc,1,0,Facebook,clean
39268,39268,hog bật đc chế độ chuyên nghiệp,1,0,Facebook,clean
39269,39269,ứng dụng hay,5,1,Facebook,clean
39271,39271,hay rất tốt,5,0,Facebook,clean
39272,39272,tải về sao không có trên màn hình,3,0,Facebook,clean
39279,39279,khóa tài khoản vô tội vạ,1,2,Facebook,clean
39280,39280,vào toàn bị văng ra,1,6,Facebook,clean
39282,39282,rất tốt nhưng mà rất là vui,5,0,Facebook,clean
39283,39283,cho tôi bit vì sao ko ai bit mat khẩu mà bị ko vô đc message,1,1,Facebook,clean
39285,39285,quá tuyệt gắn kết chuẩn không cần chỉnh .,5,1,Facebook,clean
39290,39290,hau seo xanh,5,1,Facebook,clean
39295,39295,lỗi hoài ko vô đc,1,1,Facebook,clean
39298,39298,quá lỗi mong nhà sản xuất khắc phục,1,6,Facebook,clean
39303,39303,khoá tài khoản vô căn cứ,1,1,Facebook,clean
39308,39308,buồn mất nick mà ko cho gửi mã,5,1,Facebook,clean
39309,39309,mất bộ sưu tập đáng chú ý,2,0,Facebook,clean
